Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
N8 7WB,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WD,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WE,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WF,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WG,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WH,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WJ,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WL,51.59017,-0.119039,North,Whittington Hospital,3.01,North Middlesex,4.09,Whittington Hospital,3.01,Homerton University,6.67
N8 7WN,51.588428,-0.122027,North,Whittington Hospital,2.75,North Middlesex,4.37,Whittington Hospital,2.75,Homerton University,6.71
N8 7WP,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WR,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WS,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WT,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WU,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WX,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WY,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7XA,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7XB,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
